Date,GEO,Products and product groups,VALUE
2021-11-01,Manitoba,Food,156.3
2018-01-01,Manitoba,Shelter,146.8
2018-02-01,Manitoba,Shelter,146.9
2018-03-01,Manitoba,Shelter,147.1
2018-04-01,Manitoba,Shelter,147.4
2018-05-01,Manitoba,Shelter,147.8
2018-06-01,Manitoba,Shelter,148.8
2018-07-01,Manitoba,Shelter,149.0
2018-08-01,Manitoba,Shelter,149.5
2018-09-01,Manitoba,Shelter,149.8
2018-10-01,Manitoba,Shelter,150.8
2018-11-01,Manitoba,Shelter,151.0
2018-12-01,Manitoba,Shelter,151.1
2019-01-01,Manitoba,Shelter,151.5
2019-02-01,Manitoba,Shelter,151.3
2019-03-01,Manitoba,Shelter,151.7
2019-04-01,Manitoba,Shelter,152.8
2019-05-01,Manitoba,Shelter,153.5
2019-06-01,Manitoba,Shelter,154.0
2019-07-01,Manitoba,Shelter,153.8
2019-08-01,Manitoba,Shelter,154.2
2019-09-01,Manitoba,Shelter,154.6
2019-10-01,Manitoba,Shelter,155.0
2019-11-01,Manitoba,Shelter,154.7
2019-12-01,Manitoba,Shelter,155.1
2020-01-01,Manitoba,Shelter,155.3
2020-02-01,Manitoba,Shelter,155.4
2020-03-01,Manitoba,Shelter,155.7
2020-04-01,Manitoba,Shelter,156.7
2020-05-01,Manitoba,Shelter,156.3
2020-06-01,Manitoba,Shelter,156.2
2020-07-01,Manitoba,Shelter,155.1
2020-08-01,Manitoba,Shelter,155.4
2020-09-01,Manitoba,Shelter,155.5
2020-10-01,Manitoba,Shelter,156.1
2020-11-01,Manitoba,Shelter,157.1
2020-12-01,Manitoba,Shelter,157.9
2021-01-01,Manitoba,Shelter,158.0
2021-02-01,Manitoba,Shelter,158.7
2021-03-01,Manitoba,Shelter,159.3
2021-04-01,Manitoba,Shelter,160.1
2021-05-01,Manitoba,Shelter,161.4
2021-06-01,Manitoba,Shelter,164.3
2021-07-01,Manitoba,Shelter,165.1
2021-08-01,Manitoba,Shelter,165.9
2021-09-01,Manitoba,Shelter,166.9
2021-10-01,Manitoba,Shelter,165.5
2021-11-01,Manitoba,Shelter,167.0
2018-01-01,Manitoba,"Household operations, furnishings and equipment",119.5
2018-02-01,Manitoba,"Household operations, furnishings and equipment",120.3
2018-03-01,Manitoba,"Household operations, furnishings and equipment",119.5
2018-04-01,Manitoba,"Household operations, furnishings and equipment",122.5
2018-05-01,Manitoba,"Household operations, furnishings and equipment",121.3
2018-06-01,Manitoba,"Household operations, furnishings and equipment",120.1
2018-07-01,Manitoba,"Household operations, furnishings and equipment",122.3
2018-08-01,Manitoba,"Household operations, furnishings and equipment",121.1
2018-09-01,Manitoba,"Household operations, furnishings and equipment",121.5
2018-10-01,Manitoba,"Household operations, furnishings and equipment",123.2
2018-11-01,Manitoba,"Household operations, furnishings and equipment",122.4
2018-12-01,Manitoba,"Household operations, furnishings and equipment",121.7
2019-01-01,Manitoba,"Household operations, furnishings and equipment",122.1
2019-02-01,Manitoba,"Household operations, furnishings and equipment",122.7
2019-03-01,Manitoba,"Household operations, furnishings and equipment",122.1
2019-04-01,Manitoba,"Household operations, furnishings and equipment",122.4
2019-05-01,Manitoba,"Household operations, furnishings and equipment",122.9
2019-06-01,Manitoba,"Household operations, furnishings and equipment",123.1
2019-07-01,Manitoba,"Household operations, furnishings and equipment",123.8
2019-08-01,Manitoba,"Household operations, furnishings and equipment",125.1
2019-09-01,Manitoba,"Household operations, furnishings and equipment",124.9
2019-10-01,Manitoba,"Household operations, furnishings and equipment",124.8
2019-11-01,Manitoba,"Household operations, furnishings and equipment",126.6
2019-12-01,Manitoba,"Household operations, furnishings and equipment",124.7
2020-01-01,Manitoba,"Household operations, furnishings and equipment",123.9
2020-02-01,Manitoba,"Household operations, furnishings and equipment",124.3
2020-03-01,Manitoba,"Household operations, furnishings and equipment",124.4
2020-04-01,Manitoba,"Household operations, furnishings and equipment",125.1
2020-05-01,Manitoba,"Household operations, furnishings and equipment",124.6
2020-06-01,Manitoba,"Household operations, furnishings and equipment",124.3
2020-07-01,Manitoba,"Household operations, furnishings and equipment",125.0
2020-08-01,Manitoba,"Household operations, furnishings and equipment",125.3
2020-09-01,Manitoba,"Household operations, furnishings and equipment",124.9
2020-10-01,Manitoba,"Household operations, furnishings and equipment",125.4
2020-11-01,Manitoba,"Household operations, furnishings and equipment",125.1
2020-12-01,Manitoba,"Household operations, furnishings and equipment",123.2
2021-01-01,Manitoba,"Household operations, furnishings and equipment",123.3
2021-02-01,Manitoba,"Household operations, furnishings and equipment",122.0
2021-03-01,Manitoba,"Household operations, furnishings and equipment",122.2
2021-04-01,Manitoba,"Household operations, furnishings and equipment",123.8
2021-05-01,Manitoba,"Household operations, furnishings and equipment",123.4
2021-06-01,Manitoba,"Household operations, furnishings and equipment",122.8
2021-07-01,Manitoba,"Household operations, furnishings and equipment",123.7
2021-08-01,Manitoba,"Household operations, furnishings and equipment",123.8
2021-09-01,Manitoba,"Household operations, furnishings and equipment",123.6
2021-10-01,Manitoba,"Household operations, furnishings and equipment",124.9
2021-11-01,Manitoba,"Household operations, furnishings and equipment",123.9
2018-01-01,Manitoba,Clothing and footwear,91.8
2018-02-01,Manitoba,Clothing and footwear,91.8
2018-03-01,Manitoba,Clothing and footwear,94.4
2018-04-01,Manitoba,Clothing and footwear,96.3
2018-05-01,Manitoba,Clothing and footwear,94.3
2018-06-01,Manitoba,Clothing and footwear,92.8
2018-07-01,Manitoba,Clothing and footwear,91.2
2018-08-01,Manitoba,Clothing and footwear,91.5
2018-09-01,Manitoba,Clothing and footwear,94.4
2018-10-01,Manitoba,Clothing and footwear,96.1
2018-11-01,Manitoba,Clothing and footwear,94.6
2018-12-01,Manitoba,Clothing and footwear,92.2
2019-01-01,Manitoba,Clothing and footwear,91.4
2019-02-01,Manitoba,Clothing and footwear,93.3
2019-03-01,Manitoba,Clothing and footwear,96.7
2019-04-01,Manitoba,Clothing and footwear,98.1
2019-05-01,Manitoba,Clothing and footwear,97.6
2019-06-01,Manitoba,Clothing and footwear,95.4
2019-07-01,Manitoba,Clothing and footwear,92.8
2019-08-01,Manitoba,Clothing and footwear,93.0
2019-09-01,Manitoba,Clothing and footwear,96.5
2019-10-01,Manitoba,Clothing and footwear,98.5
2019-11-01,Manitoba,Clothing and footwear,96.3
2019-12-01,Manitoba,Clothing and footwear,95.7
2020-01-01,Manitoba,Clothing and footwear,95.2
2020-02-01,Manitoba,Clothing and footwear,97.9
2020-03-01,Manitoba,Clothing and footwear,99.2
2020-04-01,Manitoba,Clothing and footwear,89.6
2020-05-01,Manitoba,Clothing and footwear,89.5
2020-06-01,Manitoba,Clothing and footwear,92.1
2020-07-01,Manitoba,Clothing and footwear,92.6
2020-08-01,Manitoba,Clothing and footwear,91.8
2020-09-01,Manitoba,Clothing and footwear,93.3
2020-10-01,Manitoba,Clothing and footwear,94.3
2020-11-01,Manitoba,Clothing and footwear,95.3
2020-12-01,Manitoba,Clothing and footwear,90.9
2021-01-01,Manitoba,Clothing and footwear,92.4
2021-02-01,Manitoba,Clothing and footwear,92.4
2021-03-01,Manitoba,Clothing and footwear,93.8
2021-04-01,Manitoba,Clothing and footwear,94.1
2021-05-01,Manitoba,Clothing and footwear,95.8
2021-06-01,Manitoba,Clothing and footwear,93.4
2021-07-01,Manitoba,Clothing and footwear,92.9
2021-08-01,Manitoba,Clothing and footwear,92.1
2021-09-01,Manitoba,Clothing and footwear,94.1
2021-10-01,Manitoba,Clothing and footwear,95.7
2021-11-01,Manitoba,Clothing and footwear,96.0
2018-01-01,Manitoba,Transportation,135.3
2018-02-01,Manitoba,Transportation,135.4
2018-03-01,Manitoba,Transportation,135.4
2018-04-01,Manitoba,Transportation,137.7
2018-05-01,Manitoba,Transportation,137.6
2018-06-01,Manitoba,Transportation,139.0
2018-07-01,Manitoba,Transportation,139.3
2018-08-01,Manitoba,Transportation,138.0
2018-09-01,Manitoba,Transportation,135.2
2018-10-01,Manitoba,Transportation,135.9
2018-11-01,Manitoba,Transportation,133.9
2018-12-01,Manitoba,Transportation,135.0
2019-01-01,Manitoba,Transportation,133.3
2019-02-01,Manitoba,Transportation,135.7
2019-03-01,Manitoba,Transportation,138.5
2019-04-01,Manitoba,Transportation,141.9
2019-05-01,Manitoba,Transportation,142.1
2019-06-01,Manitoba,Transportation,140.5
2019-07-01,Manitoba,Transportation,140.6
2019-08-01,Manitoba,Transportation,139.6
2019-09-01,Manitoba,Transportation,137.0
2019-10-01,Manitoba,Transportation,138.6
2019-11-01,Manitoba,Transportation,138.1
2019-12-01,Manitoba,Transportation,138.7
2020-01-01,Manitoba,Transportation,138.5
2020-02-01,Manitoba,Transportation,139.6
2020-03-01,Manitoba,Transportation,135.3
2020-04-01,Manitoba,Transportation,132.2
2020-05-01,Manitoba,Transportation,134.1
2020-06-01,Manitoba,Transportation,137.6
2020-07-01,Manitoba,Transportation,137.2
2020-08-01,Manitoba,Transportation,135.5
2020-09-01,Manitoba,Transportation,134.5
2020-10-01,Manitoba,Transportation,136.5
2020-11-01,Manitoba,Transportation,135.7
2020-12-01,Manitoba,Transportation,135.6
2021-01-01,Manitoba,Transportation,139.1
2021-02-01,Manitoba,Transportation,139.9
2021-03-01,Manitoba,Transportation,141.6
2021-04-01,Manitoba,Transportation,144.0
2021-05-01,Manitoba,Transportation,145.7
2021-06-01,Manitoba,Transportation,145.4
2021-07-01,Manitoba,Transportation,147.9
2021-08-01,Manitoba,Transportation,149.6
2021-09-01,Manitoba,Transportation,148.8
2021-10-01,Manitoba,Transportation,151.9
2021-11-01,Manitoba,Transportation,151.2
2018-01-01,Manitoba,Gasoline,164.5
2018-02-01,Manitoba,Gasoline,160.2
2018-03-01,Manitoba,Gasoline,164.3
2018-04-01,Manitoba,Gasoline,185.5
2018-05-01,Manitoba,Gasoline,192.0
2018-06-01,Manitoba,Gasoline,191.9
2018-07-01,Manitoba,Gasoline,189.2
2018-08-01,Manitoba,Gasoline,180.8
2018-09-01,Manitoba,Gasoline,178.9
2018-10-01,Manitoba,Gasoline,170.8
2018-11-01,Manitoba,Gasoline,157.3
2018-12-01,Manitoba,Gasoline,147.3
2019-01-01,Manitoba,Gasoline,138.7
2019-02-01,Manitoba,Gasoline,149.9
2019-03-01,Manitoba,Gasoline,166.4
2019-04-01,Manitoba,Gasoline,192.0
2019-05-01,Manitoba,Gasoline,188.6
2019-06-01,Manitoba,Gasoline,174.3
2019-07-01,Manitoba,Gasoline,176.4
2019-08-01,Manitoba,Gasoline,166.0
2019-09-01,Manitoba,Gasoline,166.6
2019-10-01,Manitoba,Gasoline,170.8
2019-11-01,Manitoba,Gasoline,164.9
2019-12-01,Manitoba,Gasoline,159.4
2020-01-01,Manitoba,Gasoline,156.8
2020-02-01,Manitoba,Gasoline,157.8
2020-03-01,Manitoba,Gasoline,130.7
2020-04-01,Manitoba,Gasoline,105.1
2020-05-01,Manitoba,Gasoline,131.3
2020-06-01,Manitoba,Gasoline,146.9
2020-07-01,Manitoba,Gasoline,153.7
2020-08-01,Manitoba,Gasoline,150.6
2020-09-01,Manitoba,Gasoline,148.8
2020-10-01,Manitoba,Gasoline,155.7
2020-11-01,Manitoba,Gasoline,147.8
2020-12-01,Manitoba,Gasoline,147.3
2021-01-01,Manitoba,Gasoline,158.2
2021-02-01,Manitoba,Gasoline,167.8
2021-03-01,Manitoba,Gasoline,178.0
2021-04-01,Manitoba,Gasoline,188.4
2021-05-01,Manitoba,Gasoline,196.2
2021-06-01,Manitoba,Gasoline,195.2
2021-07-01,Manitoba,Gasoline,201.9
2021-08-01,Manitoba,Gasoline,202.2
2021-09-01,Manitoba,Gasoline,202.2
2021-10-01,Manitoba,Gasoline,216.7
2021-11-01,Manitoba,Gasoline,213.2
2018-01-01,Manitoba,Health and personal care,118.8
2018-02-01,Manitoba,Health and personal care,118.9
2018-03-01,Manitoba,Health and personal care,119.7
2018-04-01,Manitoba,Health and personal care,118.9
2018-05-01,Manitoba,Health and personal care,118.7
2018-06-01,Manitoba,Health and personal care,118.8
2018-07-01,Manitoba,Health and personal care,118.3
2018-08-01,Manitoba,Health and personal care,119.7
2018-09-01,Manitoba,Health and personal care,119.5
2018-10-01,Manitoba,Health and personal care,119.4
2018-11-01,Manitoba,Health and personal care,118.4
2018-12-01,Manitoba,Health and personal care,119.3
2019-01-01,Manitoba,Health and personal care,119.1
2019-02-01,Manitoba,Health and personal care,119.4
2019-03-01,Manitoba,Health and personal care,120.0
2019-04-01,Manitoba,Health and personal care,120.5
2019-05-01,Manitoba,Health and personal care,120.6
2019-06-01,Manitoba,Health and personal care,121.1
2019-07-01,Manitoba,Health and personal care,121.5
2019-08-01,Manitoba,Health and personal care,121.5
2019-09-01,Manitoba,Health and personal care,120.7
2019-10-01,Manitoba,Health and personal care,121.3
2019-11-01,Manitoba,Health and personal care,121.0
2019-12-01,Manitoba,Health and personal care,120.8
2020-01-01,Manitoba,Health and personal care,120.9
2020-02-01,Manitoba,Health and personal care,122.2
2020-03-01,Manitoba,Health and personal care,122.3
2020-04-01,Manitoba,Health and personal care,123.0
2020-05-01,Manitoba,Health and personal care,123.2
2020-06-01,Manitoba,Health and personal care,123.1
2020-07-01,Manitoba,Health and personal care,124.4
2020-08-01,Manitoba,Health and personal care,123.5
2020-09-01,Manitoba,Health and personal care,124.2
2020-10-01,Manitoba,Health and personal care,124.3
2020-11-01,Manitoba,Health and personal care,124.3
2020-12-01,Manitoba,Health and personal care,123.5
2021-01-01,Manitoba,Health and personal care,123.6
2021-02-01,Manitoba,Health and personal care,124.6
2021-03-01,Manitoba,Health and personal care,124.3
2021-04-01,Manitoba,Health and personal care,125.3
2021-05-01,Manitoba,Health and personal care,125.1
2021-06-01,Manitoba,Health and personal care,124.2
2021-07-01,Manitoba,Health and personal care,125.4
2021-08-01,Manitoba,Health and personal care,125.3
2021-09-01,Manitoba,Health and personal care,125.2
2021-10-01,Manitoba,Health and personal care,125.3
2021-11-01,Manitoba,Health and personal care,126.2
2018-01-01,Manitoba,"Recreation, education and reading",111.6
2018-02-01,Manitoba,"Recreation, education and reading",113.5
2018-03-01,Manitoba,"Recreation, education and reading",114.8
2018-04-01,Manitoba,"Recreation, education and reading",113.0
2018-05-01,Manitoba,"Recreation, education and reading",114.3
2018-06-01,Manitoba,"Recreation, education and reading",112.4
2018-07-01,Manitoba,"Recreation, education and reading",113.9
2018-08-01,Manitoba,"Recreation, education and reading",113.4
2018-09-01,Manitoba,"Recreation, education and reading",114.3
2018-10-01,Manitoba,"Recreation, education and reading",115.4
2018-11-01,Manitoba,"Recreation, education and reading",114.6
2018-12-01,Manitoba,"Recreation, education and reading",113.4
2019-01-01,Manitoba,"Recreation, education and reading",113.4
2019-02-01,Manitoba,"Recreation, education and reading",115.2
2019-03-01,Manitoba,"Recreation, education and reading",115.5
2019-04-01,Manitoba,"Recreation, education and reading",115.0
2019-05-01,Manitoba,"Recreation, education and reading",116.5
2019-06-01,Manitoba,"Recreation, education and reading",115.2
2019-07-01,Manitoba,"Recreation, education and reading",116.3
2019-08-01,Manitoba,"Recreation, education and reading",115.7
2019-09-01,Manitoba,"Recreation, education and reading",116.3
2019-10-01,Manitoba,"Recreation, education and reading",118.2
2019-11-01,Manitoba,"Recreation, education and reading",116.6
2019-12-01,Manitoba,"Recreation, education and reading",115.4
